Gene ID	Description (SWISS PROT)	Description (Araport11)	xref_id	Hot_F1	Hot_F2	Hot_F3	Hot_F4	Hot_P1	Hot_P2	Hot_P3	Hot_P4
Locus_522_Transcript_184/198	DNA-directed RNA polymerase III subunit rpc6	DNA binding / DNA-directed RNA polymerase		33.57395641	30.16293044	25.49988695	27.75453096	48.23482756	46.74237726	30.37594486	30.74049231
Locus_20699_Transcript_1/6	Dihydroneopterin aldolase 2	Dihydroneopterin aldolase		31.92924205	30.15561953	33.85213182	40.01980419	57.64451603	42.06949791	35.61315011	40.39934393
Locus_7001_Transcript_2/7	F-box protein At2g32560	F-box family protein	AT2G32560	62.96419704	30.15347949	37.15781614	46.72272106	63.38440142	51.77923739	31.30214357	39.83150954
Locus_5229_Transcript_4/9	Transcription termination factor MTERF2, chloroplastic	Mitochondrial transcription termination factor family protein	AT1G78930	28.18882842	30.14826715	35.37118436	33.0305603	54.77215068	52.9698847	46.06513082	45.46153778
Locus_15545_Transcript_1/3	UBX domain-containing protein 6	ubiquitin-associated (UBA)/TS-N domain-containing protein	AT1G04850	30.5015301	30.1335676	33.02285492	33.0139512	33.16609358	44.02183643	42.88812101	36.87872066
Locus_2683_Transcript_17/39	SCY1-like protein 2 A	kinase family with ARM repeat domain-containing protein	AT1G22870	30.36481178	30.13071916	30.80445589	31.40160785	53.8557406	55.74128822	46.61669884	47.93857879
Locus_23181_Transcript_9/10	Nicalin	M28 Zn-peptidase nicastrin	AT3G44330	16.93619546	30.11895265	26.36913625	24.37565752	22.24445186	25.1977499	28.73343835	23.30522695
Locus_16304_Transcript_8/8	Cysteine proteinase inhibitor 8	Cystatin/monellin superfamily protein		67.42398862	30.10719705	84.37196021	92.63428652	76.33273864	48.50743502	81.56732153	66.44738947
Locus_812_Transcript_3/5	Heterogeneous nuclear ribonucleoprotein F	RNA-binding (RRM/RBD/RNP motifs) family protein		38.28319317	30.08237847	29.24099493	29.57876	31.8551358	28.7910424	27.38718722	27.09324554
Locus_2572_Transcript_5/8	Apoptosis inhibitor 5-like protein API5	Apoptosis inhibitory protein 5 (API5)	AT2G34040	26.26514646	30.08199713	32.4946553	32.9741535	52.2578543	53.64028108	44.91978557	46.84062725
Locus_1148_Transcript_3/4	D-alanine--D-alanine ligase	hypothetical protein		29.25860139	30.06369625	26.74629627	28.82633277	31.98841598	31.46939279	30.00018672	33.7824584
Locus_8812_Transcript_3/3	Exocyst complex component SEC8	subunit of exocyst complex 8	AT3G10380	20.099165	30.05847309	30.73135668	24.35626595	36.43200963	44.27082522	47.05612778	40.41329246
Locus_5634_Transcript_5/6	Cytochrome c oxidase assembly protein COX15	cytochrome c oxidase 15	AT5G56090	31.51480801	30.04381592	34.44366779	31.65041446	33.13637597	27.9572762	29.09018351	26.34739672
Locus_16162_Transcript_7/11	Probable E3 ubiquitin-protein ligase RHB1A	RING/U-box superfamily protein	AT4G00335	44.35950527	30.04041627	38.51289644	48.90905215	42.94416168	37.3251624	37.37811638	38.35525275
Locus_2856_Transcript_16/17	Serine/threonine-protein kinase STY8	kinase superfamily with octicosapeptide/Phox/Bem1p domain-containing protein	AT5G57610	33.2739366	30.03327392	33.19015362	31.11790754	50.50136268	39.33757919	42.9632245	43.52300306
Locus_15630_Transcript_19/19	Cathepsin L-like	hypothetical protein	AT3G49490	31.41047591	30.02686872	40.19350558	39.022101	69.61267177	61.09721667	57.94377278	62.84131662
Locus_93_Transcript_232/850	Extra-large guanine nucleotide-binding protein 1	extra-large G-protein 1		33.20769524	30.02530096	38.20940924	37.86616888	42.49769357	58.50718635	70.95737734	67.40730078
Locus_47_Transcript_2/2	Protein disulfide isomerase-like 5-2	PDI-like 5-2	AT1G35620	19.17577239	30.02104539	34.88666618	30.20601647	25.84331607	29.75928365	28.19149109	26.98790704
Locus_1155_Transcript_1/9	Serine carboxypeptidase II-3	serine carboxypeptidase-like 40	AT3G63470	16.68752154	30.0094278	62.88587123	62.38919317	2.137249785	1.870600569	1.887343197	0.847284023
Locus_8758_Transcript_2/3	THO complex subunit 1	nuclear matrix protein-like protein	AT5G09860	38.94167694	30.00846058	40.73789683	44.64797637	39.80383084	38.40974201	48.36154685	50.68092547
Locus_11322_Transcript_4/6	Palmitoyl-protein thioesterase 1	alpha/beta-Hydrolases superfamily protein	AT3G60340	20.67529465	30.00337351	23.96586521	25.06324297	18.97803799	19.44502186	20.35030834	18.24902677
Locus_1518_Transcript_1/4	Adenylate kinase isoenzyme 6 homolog	P-loop containing nucleoside triphosphate hydrolases superfamily protein		26.76964829	30.00327251	38.04454242	31.5899515	29.52529643	29.08091612	37.55698666	35.73111282
Locus_6909_Transcript_6/9	Probable GTP-binding protein OBGM, mitochondrial	GTP-binding protein Obg/CgtA	AT1G07615	43.63533968	29.98676841	46.29948925	41.09173287	63.88868391	42.8787037	56.67537604	59.71297654
Locus_4169_Transcript_12/14	Elicitor-responsive protein 3	Calcium-dependent lipid-binding (CaLB domain) family protein	AT4G34150	76.04812802	29.9590565	47.22833168	45.70362413	83.14370857	42.94313825	54.92277319	57.09950633
Locus_4766_Transcript_7/15	Cell division control protein 48 homolog C	cell division cycle 48C	AT3G01610	35.83499138	29.95498811	31.23207137	34.84065256	36.68754723	35.41084961	37.14129704	40.11608514
Locus_6018_Transcript_7/10	MFS-type efflux transporter pyiT	keratin-associated protein (DUF1218)		31.18342584	29.95465554	48.30540833	26.26779997	28.16442044	44.30527088	62.0488871	61.34747808
Locus_15406_Transcript_3/6	DNA-directed RNA polymerase III subunit RPC5	SIN-like family protein	AT5G49530	30.21793058	29.95289618	40.33786575	37.6295027	39.37862839	41.79813426	33.2934941	36.54519813
Locus_16469_Transcript_4/4	Patellin-3	Sec14p-like phosphatidylinositol transfer family protein	AT1G72160	33.25344055	29.94910104	24.90482621	25.80026573	71.07244084	67.34456457	59.88503226	60.16933556
Locus_4479_Transcript_2/2	Mitogen-activated protein kinase kinase kinase 20	mitogen-activated protein kinase kinase kinase 19	AT5G67080	31.37261492	29.94261026	23.59805604	23.43252394	0.392945893	0.264917971	0	0
Locus_7427_Transcript_6/14	Probable inactive receptor kinase At5g58300	Leucine-rich repeat protein kinase family protein	AT5G58300	27.78778732	29.93045176	30.74528885	31.17376799	59.37589227	46.34669113	45.27207851	39.96386679
Locus_333_Transcript_7/9	Pumilio homolog 4	pumilio 4	AT3G10360	26.08570993	29.92515669	28.59483073	27.78297877	50.51278731	47.76856442	42.77577151	45.29785984
Locus_4824_Transcript_2/4	Transketolase, chloroplastic	Transketolase	AT3G60750	24.2861064	29.91158231	34.03432754	27.09202073	61.06297718	56.9917472	44.47875956	47.18459253
Locus_23326_Transcript_3/7	Chaperone protein dnaJ 16	ARG1-like 1	AT1G24120	32.89031873	29.90749873	39.63644243	37.51438277	36.80843688	35.69480689	38.67782392	36.82399907
Locus_6638_Transcript_12/28	Translin-associated protein X	Translin family protein	AT2G03780	31.43781414	29.9036556	53.79519943	53.67559082	69.40649898	56.30759311	74.94406406	67.56806953
Locus_270_Transcript_101/405	Protein ROOT PRIMORDIUM DEFECTIVE 1	Ubiquitin carboxyl-terminal hydrolase family protein	AT5G45790	27.51548173	29.8948936	28.70638196	28.74482943	32.95953972	32.00235336	27.69388481	31.38059072
Locus_2962_Transcript_1/7	Asparagine--tRNA ligase, cytoplasmic 1	Class II aminoacyl-tRNA and biotin synthetases superfamily protein	AT5G56680	30.49498677	29.89415481	32.98770399	33.18335274	42.60422423	33.40611994	36.14103207	35.4464527
Locus_1186_Transcript_28/29	Protein transport protein Sec61 subunit gamma	secE/sec61-gamma protein transport protein		14.31893822	29.8906859	20.07574172	20.86339745	30.15062706	37.60200023	35.4920021	28.0335806
Locus_6889_Transcript_3/5	Tenascin-N	pectinesterase (Protein of unknown function%2C DUF538)		40.85225059	29.8833147	44.96735342	44.57749092	22.94046717	12.62469661	16.23044432	10.71541861
Locus_8507_Transcript_1/3	Protein Vpx	GCK domain-containing protein		356.9677976	29.8713571	41.45387978	64.68055897	48.31125276	15.44954758	25.03911661	45.23410961
Locus_700_Transcript_1/9	Probable WRKY transcription factor 19	loricrin-like protein	AT5G64550	47.28802658	29.87092914	35.19939298	35.7429613	74.16749391	72.6979559	75.76389443	76.82733223
Locus_2883_Transcript_4/6	Cold-regulated 413 inner membrane protein 2, chloroplastic	cold regulated 314 thylakoid membrane 2	AT1G29390	79.20937689	29.86647865	56.77354034	52.37597452	79.08582464	56.15964297	65.66889914	65.24741702
Locus_6803_Transcript_4/10	APO protein 2, chloroplastic	APO RNA-binding protein (DUF794)	AT5G57930	31.80461081	29.85822128	35.62535911	32.91007335	50.75650882	50.04458438	43.20268192	42.27029346
Locus_9942_Transcript_4/7		DUF868 family protein (DUF868)	AT2G27770	11.811096	29.85391164	36.66942222	26.84182739	8.146076587	36.72542896	26.92011541	30.00751489
Locus_5862_Transcript_1/1	Peptidyl-prolyl cis-trans isomerase CYP22	Cyclophilin-like peptidyl-prolyl cis-trans isomerase family protein		25.45444049	29.84930324	23.36751623	25.54483006	28.43212901	23.5451827	24.42241711	24.60964945
Locus_1905_Transcript_19/21	Protein FAR1-RELATED SEQUENCE 5	FAR1-related sequence 5	AT4G38180	27.53616781	29.84829825	32.80983335	31.53300766	49.502829	46.51561179	41.53436468	43.04315763
Locus_15955_Transcript_9/11	Autophagy-related protein 18f	yeast autophagy 18 F-like protein	AT5G54730	15.48237688	29.84481311	24.63436935	23.02497459	16.60491065	22.20794699	16.11753432	18.5634011
Locus_3267_Transcript_1/9	Probable glucuronosyltransferase Os03g0107900	exostosin family protein	AT3G57630	16.7574067	29.84364365	21.47162735	19.93852629	26.36198518	22.05128067	21.42789009	23.04242644
Locus_15470_Transcript_3/5	Eukaryotic initiation factor 4A-III homolog B	eukaryotic initiation factor 4A-III	AT3G19760	28.53283604	29.84288042	34.31036184	36.88413756	84.87706617	90.70554091	74.57404824	74.27870996
Locus_1548_Transcript_13/13	RNA helicase aquarius	P-loop containing nucleoside triphosphate hydrolases superfamily protein	AT2G38770	29.41615745	29.83889142	35.97448121	34.80735378	62.82802045	50.80524984	54.39111214	55.14075264
Locus_1405_Transcript_9/9	Histone-lysine N-methyltransferase ATXR3	SET domain protein 2	AT4G15180	37.25007045	29.82770317	37.63154576	35.20776949	50.77683952	44.90638744	44.90026571	47.69391186
Locus_16413_Transcript_10/14	CBL-interacting protein kinase 8	CBL-interacting protein kinase 8	AT4G24400	53.07839391	29.825372	45.09298835	48.37231543	141.5539792	120.9135777	99.56834067	106.7981568
Locus_5246_Transcript_6/6	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase	Phosphoglycerate mutase family protein	AT3G26780	29.64972023	29.8190033	19.0173987	12.8137422	18.10796984	34.11546416	35.70508403	24.58823442
Locus_8088_Transcript_11/13	Fruit protein pKIWI502	FAD/NAD(P)-binding oxidoreductase	AT1G15140	38.8062207	29.78426034	36.87941119	28.48801286	24.32008776	22.54302179	24.55597981	19.98067226
Locus_6825_Transcript_2/3	NAC domain-containing protein 2	NAC (No Apical Meristem) domain transcriptional regulator superfamily protein		14.58236491	29.7830441	26.38273413	15.26413285	10.49957629	6.515310441	22.15807612	14.89579647
Locus_2974_Transcript_5/7	UDP-galactose transporter 1	EamA-like transporter family protein	AT1G21870	25.58613217	29.78127316	30.99503191	33.82578578	24.80493336	24.72266115	24.40353566	27.1821935
Locus_5861_Transcript_16/18	Probable glutathione S-transferase parA	glutathione S-transferase TAU 19		37.37413964	29.77634495	54.10719158	58.12314052	27.98178804	21.45444253	41.14527525	33.52631361
Locus_8244_Transcript_9/27	Uncharacterized WD repeat-containing protein C2A9.03	Transducin/WD40 repeat-like superfamily protein	AT3G13340	42.91526791	29.76096804	42.43763345	41.48597005	60.81881095	60.57506754	55.3037848	56.55998855
Locus_7471_Transcript_6/9	Trafficking protein particle complex II-specific subunit 120 homolog	TRS120	AT5G11040	24.10183105	29.74712259	33.04098788	32.66193022	37.1030347	39.06117969	42.63346077	42.9989137
Locus_5430_Transcript_5/11	Protein YIP4b	Integral membrane Yip1 family protein	AT2G18840	10.07295212	29.74025015	7.462433549	8.121687843	3.281370831	8.86036123	7.415044496	6.784499041
Locus_7449_Transcript_11/11	Phosphomannomutase/phosphoglucomutase	phosphoglucosamine mutase family protein	AT5G17530	32.69289057	29.72648858	41.90524151	41.71019856	70.03576161	52.84255623	55.14418494	60.53161697
Locus_3457_Transcript_5/13		alpha/beta-Hydrolases superfamily protein	AT2G44970	30.08173214	29.71877116	34.31210697	32.30077158	30.58870743	27.990333	23.64678732	26.24463957
Locus_7210_Transcript_2/5	Protein SRC2 homolog	Calcium-dependent lipid-binding (CaLB domain) family protein	AT1G07310	30.20492199	29.67321745	21.65948237	21.30166781	26.0196672	34.13679264	21.39335367	23.41553355
Locus_6044_Transcript_1/7	Uncharacterized protein MJ1365	TraB family protein	AT1G05270	35.64314178	29.66568558	38.66676943	38.49030759	16.62887249	18.47311126	19.2882989	19.43906081
Locus_9251_Transcript_2/2	Probable G-protein coupled receptor 179	PLAC8 family protein	AT1G63830	22.29288929	29.6656792	32.53596939	31.96845787	32.55750383	46.47407547	52.91908092	45.68868338
Locus_8498_Transcript_6/8	Conserved oligomeric Golgi complex subunit 3	sec34-like family protein	AT1G73430	23.74670775	29.66566645	37.69787121	35.4127299	41.45121674	39.29560252	49.75235984	46.49077189
Locus_6433_Transcript_8/8	Heat shock 70 kDa protein, mitochondrial	mitochondrial HSO70 2	AT5G09590	31.70249265	29.66519883	36.29597403	37.78051346	52.98665779	53.62623172	61.36188363	59.84201379
Locus_1788_Transcript_3/9	Serine/threonine-protein kinase PBL34	Protein kinase superfamily protein		36.37980143	29.65820657	35.84731011	33.28523249	84.27230207	49.83303977	49.20161946	59.47944519
Locus_4742_Transcript_1/10	Zinc finger BED domain-containing protein RICESLEEPER 2	BED zinc finger and hAT dimerization domain-containing protein DAYSLEEPER	AT3G42170	29.24067422	29.65304947	34.35913311	33.2553875	76.83415667	72.64085643	71.5283438	76.63388067
Locus_15415_Transcript_17/26	60S ribosomal protein L12	Ribosomal protein L11 family protein		16.64222968	29.62250927	31.05394454	30.2294661	37.00305516	34.57961514	45.67962286	34.43347367
Locus_1949_Transcript_7/17	Histone deacetylase 9	histone deacetylase 9	AT3G44680	74.25333427	29.61682126	44.33005479	46.38810286	70.20962253	60.34183418	65.49354548	77.85716829
Locus_1265_Transcript_2/7	10 kDa chaperonin, mitochondrial	chaperonin 10		25.56738819	29.60227494	34.21331147	31.35647634	41.17496599	34.35255549	40.82539326	36.48259676
Locus_21746_Transcript_2/3	Transmembrane protein 147	seven transmembrane domain protein		15.30717872	29.59674974	33.10115503	32.53202488	22.31095169	31.52839648	33.16484082	26.90106913
Locus_571_Transcript_10/372	Probable starch synthase 4, chloroplastic/amyloplastic	UDP-Glycosyltransferase superfamily protein		37.32938646	29.59572117	55.92091705	37.23099916	76.29941549	92.14161549	99.57342256	121.3236881
Locus_5003_Transcript_3/8	Putative 12-oxophytodienoate reductase 11	12-oxophytodienoate reductase 1	AT1G76680	17.21002755	29.57673377	28.33637077	37.8020777	36.77615602	53.45462192	57.95082098	50.63092715
Locus_8606_Transcript_24/26	Zinc finger C2H2 protein ECU10_0150	C2H2-like zinc finger protein		30.36492701	29.55932983	41.50294786	43.27956978	72.72729902	50.26445669	51.45534935	54.08810764
Locus_346_Transcript_60/133	2-dehydro-3-deoxyphosphooctonate aldolase	Aldolase-type TIM barrel family protein	AT1G79500	28.86553581	29.53131027	32.50522058	29.23659963	43.14016141	35.35008922	38.63821799	41.04270531
Locus_20763_Transcript_1/2	T-complex protein 1 subunit epsilon	TCP-1/cpn60 chaperonin family protein	AT1G24510	25.66530085	29.52558418	25.86220818	25.85288145	27.57422174	38.43358582	29.33716989	31.80615023
Locus_5009_Transcript_11/16	Serine/threonine-protein kinase 19	Serine/Threonine-kinase	AT2G20495	36.45922119	29.52556303	43.88607369	42.98144197	57.24271082	46.25555414	49.83241964	56.26342273
Locus_8749_Transcript_1/7	YlmG homolog protein 1-2, chloroplastic	YGGT family protein		31.21474567	29.51210271	26.89607997	28.75494818	56.45350487	56.30115047	38.40475156	39.76900946
Locus_1129_Transcript_1/14	Histone-lysine N-methyltransferase EZ2	SET domain-containing protein	AT4G02020	38.01087087	29.50659591	39.43948446	46.80999335	39.03994258	31.92000386	35.08264018	36.90120994
Locus_855_Transcript_3/4	Pre-rRNA-processing protein esf2	RNA-binding (RRM/RBD/RNP motifs) family protein	AT3G56510	32.71238523	29.50647538	33.11667869	35.59493302	28.54368745	28.60797669	26.01532251	24.58212141
Locus_6609_Transcript_7/7	Spliceosome-associated protein 130 B	Cleavage and polyadenylation specificity factor (CPSF) A subunit protein	AT3G55200	31.84074613	29.50308806	32.49855594	27.10363813	53.10252417	49.61253042	49.73341956	48.82408826
Locus_1732_Transcript_7/20	Protein ETHYLENE-INSENSITIVE 2	NRAMP metal ion transporter family protein	AT5G03280	35.79435909	29.5024728	33.9578463	34.06810822	46.82983138	42.09649692	42.44982617	42.81783808
Locus_3583_Transcript_1/13	PXMP2/4 family protein 4	Peroxisomal membrane 22 kDa (Mpv17/PMP22) family protein	AT2G14860	26.67373181	29.50083006	35.83117709	26.95615412	22.43061635	20.4387517	23.3945286	22.60247752
Locus_2751_Transcript_1/3	G-patch domain-containing protein 1	D111/G-patch domain-containing protein	AT1G63980	28.91702887	29.4993375	35.25483242	36.72303899	25.85041348	24.82016473	28.49463192	29.85777211
Locus_15576_Transcript_1/1	Protein PEROXIN-4	peroxin4		25.11345239	29.49628285	33.54296459	33.13393892	39.84688905	33.6689563	37.70488078	37.54635933
Locus_1346_Transcript_7/7	Intermembrane lipid transfer protein VPS13A	MraZ	AT5G47020	34.20643641	29.49597634	44.48504578	42.41546107	66.91006933	64.27764928	63.01275518	59.19518977
Locus_181_Transcript_58/65	O-fucosyltransferase 7	O-fucosyltransferase family protein	AT1G22460	29.90586202	29.48957214	37.59619442	38.56311182	70.13319206	47.95232916	50.02548199	60.68382397
Locus_687_Transcript_1/63	Probable E3 ubiquitin-protein ligase HIP1	RING/U-box superfamily protein	AT5G24870	15.95916695	29.4877082	14.9868323	18.00286447	16.28882839	19.26765681	13.83298242	15.43742037
Locus_6337_Transcript_1/7	SAL1 phosphatase	SAL1 phosphatase-like protein	AT5G63980	26.13419118	29.48044372	35.91625756	31.90913497	35.9914257	36.74582044	44.38512104	41.73300896
